time,ADM1_EN,ADM2_EN,precipitation,time2,time3
2023-02-24 03:00:00,Atsimo Andrefana,Toliary-I,0.137443621875718,2023-02-24,02-24
2023-02-24 03:00:00,Atsimo Andrefana,Toliary-II,0.450817394823603,2023-02-24,02-24
2023-02-24 03:00:00,Atsimo Atsinanana,Befotaka,0.0132172076691252,2023-02-24,02-24
2023-02-24 03:00:00,Atsimo Atsinanana,Farafangana,0.113222112663304,2023-02-24,02-24
2023-02-24 03:00:00,Atsimo Atsinanana,Midongy-Atsimo,0.0239733684408878,2023-02-24,02-24
2023-02-24 03:00:00,Atsimo Atsinanana,Vangaindrano,0.0228315033243482,2023-02-24,02-24
2023-02-24 03:00:00,Atsimo Atsinanana,Vondrozo,0.0598965137507077,2023-02-24,02-24
2023-02-24 03:00:00,Atsinanana,Antanambao Manampontsy,0.150109892053297,2023-02-24,02-24
2023-02-24 03:00:00,Atsinanana,Brickaville,0.147639755948066,2023-02-24,02-24
2023-02-24 03:00:00,Atsinanana,Mahanoro,0.176967087704989,2023-02-24,02-24
2023-02-24 03:00:00,Atsinanana,Marolambo,0.115242013370153,2023-02-24,02-24
2023-02-24 03:00:00,Atsinanana,Toamasina II,0.126368300734612,2023-02-24,02-24
2023-02-24 03:00:00,Atsinanana,Vatomandry,0.21072734798654,2023-02-24,02-24
2023-02-24 03:00:00,Betsiboka,Kandreho,0.00167636606622384,2023-02-24,02-24
2023-02-24 03:00:00,Betsiboka,Maevatanana,0.000124129710007417,2023-02-24,02-24
2023-02-24 03:00:00,Betsiboka,Tsaratanana,0.001857885061398,2023-02-24,02-24
2023-02-24 03:00:00,Boeny,Ambato Boeni,4.13038884289563E-05,2023-02-24,02-24
2023-02-24 03:00:00,Boeny,Mahajanga II,0.00490689297240773,2023-02-24,02-24
2023-02-24 03:00:00,Boeny,Marovoay,3.67448665201664E-05,2023-02-24,02-24
2023-02-24 03:00:00,Boeny,Mitsinjo,0.00627237348955879,2023-02-24,02-24
2023-02-24 03:00:00,Boeny,Soalala,0.00231027474910661,2023-02-24,02-24
2023-02-24 03:00:00,Bongolava,Fenoarivobe,0.00154156893554572,2023-02-24,02-24
2023-02-24 03:00:00,Bongolava,Tsiroanomandidy,0.0769283313270177,2023-02-24,02-24
2023-02-24 03:00:00,Diana,Ambanja,0.000382735607765463,2023-02-24,02-24
2023-02-24 03:00:00,Diana,Ambilobe,2.74245324892117E-05,2023-02-24,02-24
2023-02-24 03:00:00,Diana,Antsiranana I,0.0265249889343977,2023-02-24,02-24
2023-02-24 03:00:00,Diana,Antsiranana II,0.00786725786100659,2023-02-24,02-24
2023-02-24 03:00:00,Diana,Nosy-Be,0.0083072250126861,2023-02-24,02-24
2023-02-24 03:00:00,Haute Matsiatra,Ambalavao,0.00388350580830038,2023-02-24,02-24
2023-02-24 03:00:00,Haute Matsiatra,Ambohimahasoa,0.0130593917207219,2023-02-24,02-24
2023-02-24 03:00:00,Haute Matsiatra,Fianarantsoa I,0.00161897880025208,2023-02-24,02-24
2023-02-24 03:00:00,Haute Matsiatra,Ikalamavony,0.0103837143256457,2023-02-24,02-24
2023-02-24 03:00:00,Haute Matsiatra,Isandra,0.00123969942267815,2023-02-24,02-24
2023-02-24 03:00:00,Haute Matsiatra,Lalangina,0.00889398134960276,2023-02-24,02-24
2023-02-24 03:00:00,Haute Matsiatra,Vohibato,0.000954481307417154,2023-02-24,02-24
2023-02-24 03:00:00,Ihorombe,Iakora,0.024337843789621,2023-02-24,02-24
2023-02-24 03:00:00,Ihorombe,Ihosy,0.0626424023031954,2023-02-24,02-24
2023-02-24 03:00:00,Ihorombe,Ivohibe,0.0319521508093825,2023-02-24,02-24
2023-02-24 03:00:00,Itasy,Arivonimamo,0.0156242967622044,2023-02-24,02-24
2023-02-24 03:00:00,Itasy,Miarinarivo,0.00431456628244963,2023-02-24,02-24
2023-02-24 03:00:00,Itasy,Soavinandriana,0.00107298514066154,2023-02-24,02-24
2023-02-24 03:00:00,Melaky,Ambatomainty,0.0377121451154647,2023-02-24,02-24
2023-02-24 03:00:00,Melaky,Antsalova,0.290570498091077,2023-02-24,02-24
2023-02-24 03:00:00,Melaky,Besalampy,0.0307643352171352,2023-02-24,02-24
2023-02-24 03:00:00,Melaky,Maintirano,0.17443243344453,2023-02-24,02-24
2023-02-24 03:00:00,Melaky,Morafenobe,0.105121692938379,2023-02-24,02-24
2023-02-24 03:00:00,Menabe,Belo Sur Tsiribihina,0.132110679782379,2023-02-24,02-24
2023-02-24 03:00:00,Menabe,Mahabo,0.187093247377421,2023-02-24,02-24
2023-02-24 03:00:00,Menabe,Manja,0.0468770167305289,2023-02-24,02-24
2023-02-24 03:00:00,Menabe,Miandrivazo,0.0647492640726444,2023-02-24,02-24
2023-02-24 03:00:00,Menabe,Morondava,0.162825731627284,2023-02-24,02-24
2023-02-24 03:00:00,Sava,Andapa,0.000977093753455257,2023-02-24,02-24
2023-02-24 03:00:00,Sava,Antalaha,0.117745914241572,2023-02-24,02-24
2023-02-24 03:00:00,Sava,Sambava,0.00505496471827754,2023-02-24,02-24
2023-02-24 03:00:00,Sava,Vohemar,0.00100704559184978,2023-02-24,02-24
2023-02-24 03:00:00,Sofia,Analalava,0.00223292476634737,2023-02-24,02-24
2023-02-24 03:00:00,Sofia,Antsohihy,8.24485436967778E-05,2023-02-24,02-24
2023-02-24 03:00:00,Sofia,Bealanana,0.000605308330185445,2023-02-24,02-24
2023-02-24 03:00:00,Sofia,Befandriana Nord,0.00358406875411196,2023-02-24,02-24
2023-02-24 03:00:00,Sofia,Mampikony,4.54873915236348E-06,2023-02-24,02-24
2023-02-24 03:00:00,Sofia,Mandritsara,0.00269560035058232,2023-02-24,02-24
2023-02-24 03:00:00,Sofia,Port-Berge (Boriziny-Vaovao),0.00100561295403168,2023-02-24,02-24
2023-02-24 03:00:00,Vakinankaratra,Ambatolampy,0.0451455850225802,2023-02-24,02-24
2023-02-24 03:00:00,Vakinankaratra,Antanifotsy,0.0371038782378981,2023-02-24,02-24
2023-02-24 03:00:00,Vakinankaratra,Antsirabe I,0.00270819943398237,2023-02-24,02-24
2023-02-24 03:00:00,Vakinankaratra,Antsirabe II,0.0127065308371802,2023-02-24,02-24
2023-02-24 03:00:00,Vakinankaratra,Betafo,0.00631769951432943,2023-02-24,02-24
2023-02-24 03:00:00,Vakinankaratra,Faratsiho,0.002930887748816,2023-02-24,02-24
2023-02-24 03:00:00,Vakinankaratra,Mandoto,0.0646124616763446,2023-02-24,02-24
2023-02-24 03:00:00,Vatovavy Fitovinany,Ifanadiana,0.1193866361162,2023-02-24,02-24
2023-02-24 03:00:00,Vatovavy Fitovinany,Ikongo,0.0324489351338707,2023-02-24,02-24
2023-02-24 03:00:00,Vatovavy Fitovinany,Manakara Atsimo,0.0586560580474003,2023-02-24,02-24
2023-02-24 03:00:00,Vatovavy Fitovinany,Mananjary,0.143064151770693,2023-02-24,02-24
2023-02-24 03:00:00,Vatovavy Fitovinany,Nosy-Varika,0.120748532091966,2023-02-24,02-24
2023-02-24 03:00:00,Vatovavy Fitovinany,Vohipeno,0.0563207234160721,2023-02-24,02-24
2023-02-24 06:00:00,Alaotra Mangoro,Ambatondrazaka,0.0215091903823043,2023-02-24,02-24
2023-02-24 06:00:00,Alaotra Mangoro,Amparafaravola,0.0096233665040927,2023-02-24,02-24
2023-02-24 06:00:00,Alaotra Mangoro,Andilamena,0.0024065565003184,2023-02-24,02-24
2023-02-24 06:00:00,Alaotra Mangoro,Anosibe-An'ala,0.0633837468922138,2023-02-24,02-24
2023-02-24 06:00:00,Alaotra Mangoro,Moramanga,0.0394790857990888,2023-02-24,02-24
2023-02-24 06:00:00,Amoron I Mania,Ambatofinandrahana,0.0244793854426066,2023-02-24,02-24
2023-02-24 06:00:00,Amoron I Mania,Ambositra,0.00324493235809943,2023-02-24,02-24
2023-02-24 06:00:00,Amoron I Mania,Fandriana,0.0025824802884783,2023-02-24,02-24
2023-02-24 06:00:00,Amoron I Mania,Manandriana,0.000756021705456078,2023-02-24,02-24
2023-02-24 06:00:00,Analamanga,Ambohidratrimo,0.00329716492463679,2023-02-24,02-24
2023-02-24 06:00:00,Analamanga,Andramasina,0.0132860695386106,2023-02-24,02-24
2023-02-24 06:00:00,Analamanga,Anjozorobe,0.00217955907636851,2023-02-24,02-24
2023-02-24 06:00:00,Analamanga,Ankazobe,0.00851393728975602,2023-02-24,02-24
2023-02-24 06:00:00,Analamanga,Antananarivo Atsimondrano,0.0026333574593688,2023-02-24,02-24
2023-02-24 06:00:00,Analamanga,Antananarivo Avaradrano,0.00253659059360091,2023-02-24,02-24
2023-02-24 06:00:00,Analamanga,Manjakandriana,0.00395693877586522,2023-02-24,02-24
2023-02-24 06:00:00,Analanjirofo,Fenerive Est,0.679331217695457,2023-02-24,02-24
2023-02-24 06:00:00,Analanjirofo,Mananara-Avaratra,0.309826857418237,2023-02-24,02-24
2023-02-24 06:00:00,Analanjirofo,Maroantsetra,0.106820353225755,2023-02-24,02-24
2023-02-24 06:00:00,Analanjirofo,Sainte Marie,0.816043428349076,2023-02-24,02-24
2023-02-24 06:00:00,Analanjirofo,Soanierana Ivongo,0.71752961782103,2023-02-24,02-24
2023-02-24 06:00:00,Analanjirofo,Vavatenina,0.426090130871162,2023-02-24,02-24
2023-02-24 06:00:00,Androy,Ambovombe-Androy,4.78143460656467E-06,2023-02-24,02-24
2023-02-24 06:00:00,Androy,Bekily,3.80119714929267E-06,2023-02-24,02-24
2023-02-24 06:00:00,Androy,Beloha,5.94129087403417E-06,2023-02-24,02-24
2023-02-24 06:00:00,Anosy,Amboasary-Atsimo,4.85109922010452E-06,2023-02-24,02-24
2023-02-24 06:00:00,Anosy,Betroka,0.000274612351710007,2023-02-24,02-24
2023-02-24 06:00:00,Anosy,Taolagnaro,5.46931835782269E-06,2023-02-24,02-24
2023-02-24 06:00:00,Atsimo Andrefana,Ampanihy Ouest,6.63290544332046E-05,2023-02-24,02-24
2023-02-24 06:00:00,Atsimo Andrefana,Ankazoabo,0.0278421739569625,2023-02-24,02-24
2023-02-24 06:00:00,Atsimo Andrefana,Benenitra,0.0111570873414166,2023-02-24,02-24
2023-02-24 06:00:00,Atsimo Andrefana,Beroroha,0.0251529211336674,2023-02-24,02-24
2023-02-24 06:00:00,Atsimo Andrefana,Betioky Atsimo,0.0435651124055897,2023-02-24,02-24
2023-02-24 06:00:00,Atsimo Andrefana,Morombe,0.0543149161323637,2023-02-24,02-24
2023-02-24 06:00:00,Atsimo Andrefana,Sakaraha,0.0633522900870712,2023-02-24,02-24
2023-02-24 06:00:00,Atsimo Andrefana,Toliary-I,0.152268086152617,2023-02-24,02-24
2023-02-24 06:00:00,Atsimo Andrefana,Toliary-II,0.241311462791226,2023-02-24,02-24
2023-02-24 06:00:00,Atsimo Atsinanana,Befotaka,0.00420320135696481,2023-02-24,02-24
2023-02-24 06:00:00,Atsimo Atsinanana,Farafangana,0.115216749414685,2023-02-24,02-24
2023-02-24 06:00:00,Atsimo Atsinanana,Midongy-Atsimo,0.00655745650597271,2023-02-24,02-24
2023-02-24 06:00:00,Atsimo Atsinanana,Vangaindrano,0.0494729509942276,2023-02-24,02-24
2023-02-24 06:00:00,Atsimo Atsinanana,Vondrozo,0.0210790685011522,2023-02-24,02-24
2023-02-24 06:00:00,Atsinanana,Antanambao Manampontsy,0.169830538332462,2023-02-24,02-24
2023-02-24 06:00:00,Atsinanana,Brickaville,0.324632326448971,2023-02-24,02-24
2023-02-24 06:00:00,Atsinanana,Mahanoro,0.208615665737119,2023-02-24,02-24
2023-02-24 06:00:00,Atsinanana,Marolambo,0.0465017813490704,2023-02-24,02-24
2023-02-24 06:00:00,Atsinanana,Toamasina II,0.458316170707985,2023-02-24,02-24
2023-02-24 06:00:00,Atsinanana,Vatomandry,0.347618602344301,2023-02-24,02-24
2023-02-24 06:00:00,Betsiboka,Kandreho,0.016260585603218,2023-02-24,02-24
2023-02-24 06:00:00,Betsiboka,Maevatanana,0.012189229431672,2023-02-24,02-24
2023-02-24 06:00:00,Betsiboka,Tsaratanana,0.00175951507773396,2023-02-24,02-24
2023-02-24 06:00:00,Boeny,Ambato Boeni,0.0181682794859322,2023-02-24,02-24
2023-02-24 06:00:00,Boeny,Mahajanga II,3.55174543517755E-05,2023-02-24,02-24
2023-02-24 06:00:00,Boeny,Marovoay,0.00954172855151979,2023-02-24,02-24
2023-02-24 06:00:00,Boeny,Mitsinjo,0.00810131324604819,2023-02-24,02-24
2023-02-24 06:00:00,Boeny,Soalala,0.0229208790960911,2023-02-24,02-24
2023-02-24 06:00:00,Bongolava,Fenoarivobe,0.0347395396841291,2023-02-24,02-24
2023-02-24 06:00:00,Bongolava,Tsiroanomandidy,0.0295467347677096,2023-02-24,02-24
2023-02-24 06:00:00,Diana,Ambanja,0.0158155265653848,2023-02-24,02-24
2023-02-24 06:00:00,Diana,Ambilobe,0.00276573652092284,2023-02-24,02-24
2023-02-24 06:00:00,Diana,Antsiranana I,0.00181746302405372,2023-02-24,02-24
2023-02-24 06:00:00,Diana,Antsiranana II,0.00167143828649488,2023-02-24,02-24
2023-02-24 06:00:00,Diana,Nosy-Be,0.000890978757524863,2023-02-24,02-24
2023-02-24 06:00:00,Haute Matsiatra,Ambalavao,2.92196262827409E-05,2023-02-24,02-24
2023-02-24 06:00:00,Haute Matsiatra,Ambohimahasoa,0.000997634917999116,2023-02-24,02-24
2023-02-24 06:00:00,Haute Matsiatra,Fianarantsoa I,5.16779255121946E-06,2023-02-24,02-24
2023-02-24 06:00:00,Haute Matsiatra,Ikalamavony,0.0042864384374517,2023-02-24,02-24
2023-02-24 06:00:00,Haute Matsiatra,Isandra,5.02426304261793E-06,2023-02-24,02-24
2023-02-24 06:00:00,Haute Matsiatra,Lalangina,0.000841678876895458,2023-02-24,02-24
2023-02-24 06:00:00,Haute Matsiatra,Vohibato,0.000128767275447516,2023-02-24,02-24
2023-02-24 06:00:00,Ihorombe,Iakora,0.00343682992388494,2023-02-24,02-24
2023-02-24 06:00:00,Ihorombe,Ihosy,0.00444655448687109,2023-02-24,02-24
2023-02-24 06:00:00,Ihorombe,Ivohibe,0.00209028459319502,2023-02-24,02-24
2023-02-24 06:00:00,Itasy,Arivonimamo,0.00430628698086366,2023-02-24,02-24
2023-02-24 06:00:00,Itasy,Miarinarivo,0.00437208493928086,2023-02-24,02-24
2023-02-24 06:00:00,Itasy,Soavinandriana,0.0225097484482617,2023-02-24,02-24
2023-02-24 06:00:00,Melaky,Ambatomainty,0.03131512980681,2023-02-24,02-24
2023-02-24 06:00:00,Melaky,Antsalova,0.150534922206492,2023-02-24,02-24
2023-02-24 06:00:00,Melaky,Besalampy,0.0420565856315503,2023-02-24,02-24
2023-02-24 06:00:00,Melaky,Maintirano,0.0730573927804861,2023-02-24,02-24
2023-02-24 06:00:00,Melaky,Morafenobe,0.0426051608452833,2023-02-24,02-24
2023-02-24 06:00:00,Menabe,Belo Sur Tsiribihina,0.142494648848215,2023-02-24,02-24
2023-02-24 06:00:00,Menabe,Mahabo,0.0628869499335599,2023-02-24,02-24
2023-02-24 06:00:00,Menabe,Manja,0.028941732081316,2023-02-24,02-24
2023-02-24 06:00:00,Menabe,Miandrivazo,0.0686070946734926,2023-02-24,02-24
2023-02-24 06:00:00,Menabe,Morondava,0.0928744112958763,2023-02-24,02-24
2023-02-24 06:00:00,Sava,Andapa,0.026376695789057,2023-02-24,02-24
2023-02-24 06:00:00,Sava,Antalaha,0.268207562319605,2023-02-24,02-24
2023-02-24 06:00:00,Sava,Sambava,0.00345768121321901,2023-02-24,02-24
2023-02-24 06:00:00,Sava,Vohemar,0.000432375973711411,2023-02-24,02-24
2023-02-24 06:00:00,Sofia,Analalava,0.00307496400208735,2023-02-24,02-24
2023-02-24 06:00:00,Sofia,Antsohihy,3.30309423322721E-05,2023-02-24,02-24
2023-02-24 06:00:00,Sofia,Bealanana,0.000283847325980397,2023-02-24,02-24
2023-02-24 06:00:00,Sofia,Befandriana Nord,0.00149838496336566,2023-02-24,02-24
2023-02-24 06:00:00,Sofia,Mampikony,0.00262559440512306,2023-02-24,02-24
2023-02-24 06:00:00,Sofia,Mandritsara,0.00421491030503476,2023-02-24,02-24
2023-02-24 06:00:00,Sofia,Port-Berge (Boriziny-Vaovao),0.000249996616591905,2023-02-24,02-24
2023-02-24 06:00:00,Vakinankaratra,Ambatolampy,0.0126367452097698,2023-02-24,02-24
2023-02-24 06:00:00,Vakinankaratra,Antanifotsy,0.00882585356549288,2023-02-24,02-24
2023-02-24 06:00:00,Vakinankaratra,Antsirabe I,0.0048003985430114,2023-02-24,02-24
2023-02-24 06:00:00,Vakinankaratra,Antsirabe II,0.00332882713131688,2023-02-24,02-24
2023-02-24 06:00:00,Vakinankaratra,Betafo,0.0166357972625909,2023-02-24,02-24
2023-02-24 06:00:00,Vakinankaratra,Faratsiho,0.0666537248454166,2023-02-24,02-24
2023-02-24 06:00:00,Vakinankaratra,Mandoto,0.0302511171835778,2023-02-24,02-24
2023-02-24 06:00:00,Vatovavy Fitovinany,Ifanadiana,0.0283822933715248,2023-02-24,02-24
2023-02-24 06:00:00,Vatovavy Fitovinany,Ikongo,0.0240396688994952,2023-02-24,02-24
2023-02-24 06:00:00,Vatovavy Fitovinany,Manakara Atsimo,0.138307035679865,2023-02-24,02-24
2023-02-24 06:00:00,Vatovavy Fitovinany,Mananjary,0.19974818257392,2023-02-24,02-24
2023-02-24 06:00:00,Vatovavy Fitovinany,Nosy-Varika,0.167343977720627,2023-02-24,02-24
2023-02-24 06:00:00,Vatovavy Fitovinany,Vohipeno,0.0750865483106199,2023-02-24,02-24
2023-02-24 09:00:00,Alaotra Mangoro,Ambatondrazaka,0.0505534534585541,2023-02-24,02-24
2023-02-24 09:00:00,Alaotra Mangoro,Amparafaravola,0.0302741937848623,2023-02-24,02-24
2023-02-24 09:00:00,Alaotra Mangoro,Andilamena,0.0293302270474669,2023-02-24,02-24
2023-02-24 09:00:00,Alaotra Mangoro,Anosibe-An'ala,0.0291345608299404,2023-02-24,02-24
2023-02-24 09:00:00,Alaotra Mangoro,Moramanga,0.0326368887758543,2023-02-24,02-24
2023-02-24 09:00:00,Amoron I Mania,Ambatofinandrahana,0.222504197134581,2023-02-24,02-24
2023-02-24 09:00:00,Amoron I Mania,Ambositra,0.000185171778027255,2023-02-24,02-24
2023-02-24 09:00:00,Amoron I Mania,Fandriana,0.000151703440535225,2023-02-24,02-24
2023-02-24 09:00:00,Amoron I Mania,Manandriana,4.67881909571588E-06,2023-02-24,02-24
2023-02-24 09:00:00,Analamanga,Ambohidratrimo,4.54454857390374E-06,2023-02-24,02-24
2023-02-24 09:00:00,Analamanga,Andramasina,5.42854457827551E-05,2023-02-24,02-24
2023-02-24 09:00:00,Analamanga,Anjozorobe,5.1747853364292E-06,2023-02-24,02-24
2023-02-24 09:00:00,Analamanga,Ankazobe,0.0168087847176304,2023-02-24,02-24
2023-02-24 09:00:00,Analamanga,Antananarivo Atsimondrano,2.32568709179759E-06,2023-02-24,02-24
2023-02-24 09:00:00,Analamanga,Antananarivo Avaradrano,5.77261172501104E-06,2023-02-24,02-24
2023-02-24 09:00:00,Analamanga,Manjakandriana,0.000783558205092469,2023-02-24,02-24
2023-02-24 09:00:00,Analanjirofo,Fenerive Est,0.643581725314457,2023-02-24,02-24
2023-02-24 09:00:00,Analanjirofo,Mananara-Avaratra,0.581154974581787,2023-02-24,02-24
2023-02-24 09:00:00,Analanjirofo,Maroantsetra,0.158590559774893,2023-02-24,02-24
2023-02-24 09:00:00,Analanjirofo,Sainte Marie,0.268040405411739,2023-02-24,02-24
2023-02-24 09:00:00,Analanjirofo,Soanierana Ivongo,0.963618187734077,2023-02-24,02-24
2023-02-24 09:00:00,Analanjirofo,Vavatenina,0.420622266987339,2023-02-24,02-24
2023-02-24 09:00:00,Androy,Ambovombe-Androy,4.87147113553395E-06,2023-02-24,02-24
2023-02-24 09:00:00,Androy,Bekily,5.086338374937E-06,2023-02-24,02-24
2023-02-24 09:00:00,Androy,Beloha,0.00114150287117809,2023-02-24,02-24
2023-02-24 09:00:00,Anosy,Amboasary-Atsimo,5.06914927557643E-06,2023-02-24,02-24
2023-02-24 09:00:00,Anosy,Betroka,0.000613769682860918,2023-02-24,02-24
2023-02-24 09:00:00,Anosy,Taolagnaro,4.39858463916766E-06,2023-02-24,02-24
2023-02-24 09:00:00,Atsimo Andrefana,Ampanihy Ouest,0.0480218796636504,2023-02-24,02-24
2023-02-24 09:00:00,Atsimo Andrefana,Ankazoabo,0.0555146591972461,2023-02-24,02-24
2023-02-24 09:00:00,Atsimo Andrefana,Benenitra,0.00794868688815488,2023-02-24,02-24
2023-02-24 09:00:00,Atsimo Andrefana,Beroroha,0.116608185371661,2023-02-24,02-24
2023-02-24 09:00:00,Atsimo Andrefana,Betioky Atsimo,0.0318842943508311,2023-02-24,02-24
2023-02-24 09:00:00,Atsimo Andrefana,Morombe,0.0630989125665193,2023-02-24,02-24
2023-02-24 09:00:00,Atsimo Andrefana,Sakaraha,0.0517202605496513,2023-02-24,02-24
2023-02-24 09:00:00,Atsimo Andrefana,Toliary-I,0.0763079031603411,2023-02-24,02-24
2023-02-24 09:00:00,Atsimo Andrefana,Toliary-II,0.102504550574539,2023-02-24,02-24
2023-02-24 09:00:00,Atsimo Atsinanana,Befotaka,4.55364352092147E-06,2023-02-24,02-24
2023-02-24 09:00:00,Atsimo Atsinanana,Farafangana,0.00041236479349512,2023-02-24,02-24
2023-02-24 09:00:00,Atsimo Atsinanana,Midongy-Atsimo,4.47066711439263E-06,2023-02-24,02-24
2023-02-24 09:00:00,Atsimo Atsinanana,Vangaindrano,4.21579435086724E-06,2023-02-24,02-24
2023-02-24 09:00:00,Atsimo Atsinanana,Vondrozo,3.71092012048595E-05,2023-02-24,02-24
2023-02-24 09:00:00,Atsinanana,Antanambao Manampontsy,0.0958892890543211,2023-02-24,02-24
2023-02-24 09:00:00,Atsinanana,Brickaville,0.26095718330365,2023-02-24,02-24
2023-02-24 09:00:00,Atsinanana,Mahanoro,0.123784584672971,2023-02-24,02-24
2023-02-24 09:00:00,Atsinanana,Marolambo,0.00673431760321061,2023-02-24,02-24
2023-02-24 09:00:00,Atsinanana,Toamasina II,0.391799580144288,2023-02-24,02-24
2023-02-24 09:00:00,Atsinanana,Vatomandry,0.142670123808784,2023-02-24,02-24
2023-02-24 09:00:00,Betsiboka,Kandreho,0.0330618864347882,2023-02-24,02-24
2023-02-24 09:00:00,Betsiboka,Maevatanana,0.00804165583836396,2023-02-24,02-24
2023-02-24 09:00:00,Betsiboka,Tsaratanana,0.000718944602732674,2023-02-24,02-24
2023-02-24 09:00:00,Boeny,Ambato Boeni,0.0238307569199242,2023-02-24,02-24
2023-02-24 09:00:00,Boeny,Mahajanga II,0.00103231857349051,2023-02-24,02-24
2023-02-24 09:00:00,Boeny,Marovoay,0.00838736595418912,2023-02-24,02-24
2023-02-24 09:00:00,Boeny,Mitsinjo,0.00797100278266173,2023-02-24,02-24
2023-02-24 09:00:00,Boeny,Soalala,0.0722367980042691,2023-02-24,02-24
2023-02-24 09:00:00,Bongolava,Fenoarivobe,0.179733622160422,2023-02-24,02-24
2023-02-24 09:00:00,Bongolava,Tsiroanomandidy,0.190307977245702,2023-02-24,02-24
2023-02-24 09:00:00,Diana,Ambanja,0.176472531414201,2023-02-24,02-24
2023-02-24 09:00:00,Diana,Ambilobe,0.0292023526002486,2023-02-24,02-24
2023-02-24 09:00:00,Diana,Antsiranana I,1.77649781107903E-06,2023-02-24,02-24
2023-02-24 09:00:00,Diana,Antsiranana II,0.00271925911979957,2023-02-24,02-24
2023-02-24 09:00:00,Diana,Nosy-Be,0.0123935645387974,2023-02-24,02-24
2023-02-24 09:00:00,Haute Matsiatra,Ambalavao,5.14198299719109E-06,2023-02-24,02-24
2023-02-24 09:00:00,Haute Matsiatra,Ambohimahasoa,4.26355444897826E-06,2023-02-24,02-24
2023-02-24 09:00:00,Haute Matsiatra,Fianarantsoa I,4.35934634879231E-06,2023-02-24,02-24
2023-02-24 09:00:00,Haute Matsiatra,Ikalamavony,0.0136221116703089,2023-02-24,02-24
2023-02-24 09:00:00,Haute Matsiatra,Isandra,0.00032009980217977,2023-02-24,02-24
2023-02-24 09:00:00,Haute Matsiatra,Lalangina,4.71222059180339E-06,2023-02-24,02-24
2023-02-24 09:00:00,Haute Matsiatra,Vohibato,4.36992176171196E-06,2023-02-24,02-24
2023-02-24 09:00:00,Ihorombe,Iakora,5.27188623029935E-06,2023-02-24,02-24
2023-02-24 09:00:00,Ihorombe,Ihosy,0.00444484451810354,2023-02-24,02-24
2023-02-24 09:00:00,Ihorombe,Ivohibe,5.43133233134684E-06,2023-02-24,02-24
2023-02-24 09:00:00,Itasy,Arivonimamo,6.16097434734305E-06,2023-02-24,02-24
2023-02-24 09:00:00,Itasy,Miarinarivo,0.0240585097715005,2023-02-24,02-24
2023-02-24 09:00:00,Itasy,Soavinandriana,0.323616995281019,2023-02-24,02-24
2023-02-24 09:00:00,Melaky,Ambatomainty,0.0663337811810623,2023-02-24,02-24
2023-02-24 09:00:00,Melaky,Antsalova,0.456393899573548,2023-02-24,02-24
2023-02-24 09:00:00,Melaky,Besalampy,0.231804633588819,2023-02-24,02-24
2023-02-24 09:00:00,Melaky,Maintirano,0.853832578540148,2023-02-24,02-24
2023-02-24 09:00:00,Melaky,Morafenobe,0.49700362303821,2023-02-24,02-24
2023-02-24 09:00:00,Menabe,Belo Sur Tsiribihina,0.30579077510372,2023-02-24,02-24
2023-02-24 09:00:00,Menabe,Mahabo,0.214946155866178,2023-02-24,02-24
2023-02-24 09:00:00,Menabe,Manja,0.115848601373354,2023-02-24,02-24
2023-02-24 09:00:00,Menabe,Miandrivazo,0.881258840326721,2023-02-24,02-24
2023-02-24 09:00:00,Menabe,Morondava,0.108755702414783,2023-02-24,02-24
2023-02-24 09:00:00,Sava,Andapa,0.157218443563309,2023-02-24,02-24
2023-02-24 09:00:00,Sava,Antalaha,0.358524332441197,2023-02-24,02-24
2023-02-24 09:00:00,Sava,Sambava,0.0767203355969216,2023-02-24,02-24
2023-02-24 09:00:00,Sava,Vohemar,0.0206255944556853,2023-02-24,02-24
2023-02-24 09:00:00,Sofia,Analalava,0.0843636221156698,2023-02-24,02-24
2023-02-24 09:00:00,Sofia,Antsohihy,0.0255454445340125,2023-02-24,02-24
2023-02-24 09:00:00,Sofia,Bealanana,0.0489879843724858,2023-02-24,02-24
2023-02-24 09:00:00,Sofia,Befandriana Nord,0.0263746965823597,2023-02-24,02-24
2023-02-24 09:00:00,Sofia,Mampikony,0.00076436580499061,2023-02-24,02-24
2023-02-24 09:00:00,Sofia,Mandritsara,0.082898551177201,2023-02-24,02-24
2023-02-24 09:00:00,Sofia,Port-Berge (Boriziny-Vaovao),8.96083735624107E-05,2023-02-24,02-24
2023-02-24 09:00:00,Vakinankaratra,Ambatolampy,4.43532077882152E-06,2023-02-24,02-24
2023-02-24 09:00:00,Vakinankaratra,Antanifotsy,0.00108721354179299,2023-02-24,02-24
2023-02-24 09:00:00,Vakinankaratra,Antsirabe I,0.0324610025854781,2023-02-24,02-24
2023-02-24 09:00:00,Vakinankaratra,Antsirabe II,0.010821018299675,2023-02-24,02-24
2023-02-24 09:00:00,Vakinankaratra,Betafo,0.135508415021468,2023-02-24,02-24
2023-02-24 09:00:00,Vakinankaratra,Faratsiho,0.676728278867599,2023-02-24,02-24
2023-02-24 09:00:00,Vakinankaratra,Mandoto,0.288380285821108,2023-02-24,02-24
2023-02-24 09:00:00,Vatovavy Fitovinany,Ifanadiana,0.00510855634724174,2023-02-24,02-24
